,id,name,effect,god,rarity,tribe,mana,attack,health,type,live,set,collectable
584,873,Veteran Hoplite,Roar: Deal 4 damage<br>to this creature.,light,common,"{'String': 'olympian', 'Valid': True}",1,"{'Int64': 2, 'Valid': True}","{'Int64': 6, 'Valid': True}",creature,true,trial,True
585,874,Olympian Guard,"Frontline.<br>At the end of your turn, if this creature has 2 strength or less, give it +1/+1.",light,common,"{'String': 'olympian', 'Valid': True}",2,"{'Int64': 1, 'Valid': True}","{'Int64': 2, 'Valid': True}",creature,true,trial,True
586,9,Nether Nanny,"Whenever this creature survives damage, summon a 1/1 Impling.",neutral,common,"{'String': 'nether', 'Valid': True}",4,"{'Int64': 4, 'Valid': True}","{'Int64': 4, 'Valid': True}",creature,true,genesis,True
587,10,Catacomb Curator,Roar: Obliterate a card in your hand.<br>Afterlife: Draw a card.,death,rare,"{'String': 'anubian', 'Valid': True}",1,"{'Int64': 1, 'Valid': True}","{'Int64': 2, 'Valid': True}",creature,true,genesis,True
588,11,Gloam Druid,Roar: Your confused creatures get +2 strength.,nature,epic,"{'String': 'mystic', 'Valid': True}",2,"{'Int64': 2, 'Valid': True}","{'Int64': 2, 'Valid': True}",creature,true,genesis,True
589,13,Charm,"Gain control of target enemy creature for one turn. Give it godblitz. Look at your opponent's hand, select any card and pull it into your hand.",deception,rare,"{'String': '', 'Valid': False}",8,"{'Int64': 0, 'Valid': False}","{'Int64': 0, 'Valid': False}",spell,true,genesis,True
590,47,Sacred Lore,Deal 1 damage to your god.<br>Add three random runes to your hand.,death,rare,"{'String': '', 'Valid': False}",3,"{'Int64': 0, 'Valid': False}","{'Int64': 0, 'Valid': False}",spell,true,genesis,True
591,48,Ignean Roulette,"Draw three cards, then pull two random cards from your hand onto the bottom of your deck.",deception,common,"{'String': '', 'Valid': False}",1,"{'Int64': 0, 'Valid': False}","{'Int64': 0, 'Valid': False}",spell,true,genesis,True
592,100,"Hercules, Son of Zeus","Frontline, protected.<br>Roar: Your other Olympians each get +2/+2.",neutral,legendary,"{'String': 'olympian', 'Valid': True}",7,"{'Int64': 6, 'Valid': True}","{'Int64': 7, 'Valid': True}",creature,true,genesis,True
593,141,Underhand Thug,"Hidden for 1 turn.<br>When this creature damages your opponent, replace a random card in their hand with an anim, enchanted weapon, or rune.",deception,common,"{'String': '', 'Valid': False}",3,"{'Int64': 1, 'Valid': True}","{'Int64': 2, 'Valid': True}",creature,true,genesis,True
594,165,Incoming Raid,"Target two creatures. Friendly creatures get +2/+1, enemy creatures take 2 damage.",war,common,"{'String': '', 'Valid': False}",4,"{'Int64': 0, 'Valid': False}","{'Int64': 0, 'Valid': False}",spell,true,genesis,True
595,100151,Reanimated Corpse,Afterlife: Summon a 2/2 Reanimated Ghoul.,death,common,"{'String': '', 'Valid': False}",2,"{'Int64': 2, 'Valid': True}","{'Int64': 2, 'Valid': True}",creature,true,core,False
596,391,Howler Golem,Protected.<br>Roar: Deal 2 damage to each enemy creature.,neutral,epic,"{'String': 'atlantean', 'Valid': True}",7,"{'Int64': 5, 'Valid': True}","{'Int64': 5, 'Valid': True}",creature,true,etherbots,True
597,877,Parthene Shieldmate,"Frontline.<br>After this creature is healed, give it +1 health.<br>Roar: Give ward to<br>the Chosen One.",light,epic,"{'String': 'olympian', 'Valid': True}",3,"{'Int64': 3, 'Valid': True}","{'Int64': 3, 'Valid': True}",creature,true,trial,True
598,296,Swashbuckler,Twin strike.<br>Roar: Deal 1 damage.,neutral,rare,"{'String': 'guild', 'Valid': True}",1,"{'Int64': 1, 'Valid': True}","{'Int64': 1, 'Valid': True}",creature,true,genesis,True
599,303,Whetstone,Give your relic +4 strength for its next attack.,war,common,"{'String': '', 'Valid': False}",1,"{'Int64': 0, 'Valid': False}","{'Int64': 0, 'Valid': False}",spell,true,genesis,True
600,302,Lightfoot Informant,Hidden for 1 turn.<br>Roar: Add a copy of a random spell from your opponent's deck to your hand.,deception,common,"{'String': '', 'Valid': False}",2,"{'Int64': 1, 'Valid': True}","{'Int64': 2, 'Valid': True}",creature,true,genesis,True
601,317,Inquisitor's Summons,"Summon Acolytes until you have as many creatures as your opponent, then give the Acolytes frontline.",light,common,"{'String': '', 'Valid': False}",5,"{'Int64': 0, 'Valid': False}","{'Int64': 0, 'Valid': False}",spell,true,genesis,True
602,318,Lightdaemon King,Backline.<br>Ability: Set a creature's health to 2.,light,rare,"{'String': 'aether', 'Valid': True}",5,"{'Int64': 2, 'Valid': True}","{'Int64': 4, 'Valid': True}",creature,true,genesis,True
603,319,"Griffith, The Chosen",Protected. Ward.<br>Roar: Set the strength of all other creatures with strength 4 or more to 1.,light,legendary,"{'String': '', 'Valid': False}",7,"{'Int64': 6, 'Valid': True}","{'Int64': 7, 'Valid': True}",creature,true,genesis,True
604,330,Smoke Bomb,"Burn 1.<br>After this creature attacks, give it and another random friendly creature hidden for 1 turn.",deception,common,"{'String': 'atlantean', 'Valid': True}",4,"{'Int64': 4, 'Valid': True}","{'Int64': 5, 'Valid': True}",creature,true,genesis,True
605,1014,Raise Dead,Summon a creature from any void. Give it soulless.,death,common,"{'String': '', 'Valid': False}",5,"{'Int64': 0, 'Valid': False}","{'Int64': 0, 'Valid': False}",spell,true,core,True
606,1015,Staff of Shards,"Ability: Deal 1 damage, then deal 1 to your opponent's god, and remove 1 durability from this relic.",magic,rare,"{'String': '', 'Valid': False}",2,"{'Int64': 0, 'Valid': True}","{'Int64': 3, 'Valid': True}",weapon,true,core,True
607,1031,Vampiric Skull,Burn 1.<br>Roar: Summon a random creature that costs 3 mana or less from your void.,death,rare,"{'String': 'nether', 'Valid': True}",6,"{'Int64': 6, 'Valid': True}","{'Int64': 6, 'Valid': True}",creature,true,core,True
608,361,Loam Naturalist,"At the end of your turn, remove 2 random cards from your void and add a random Nature card to your hand.",nature,rare,"{'String': 'mystic', 'Valid': True}",2,"{'Int64': 1, 'Valid': True}","{'Int64': 1, 'Valid': True}",creature,true,genesis,True
609,363,Sothek,"Whenever you play a Nature card, refresh 2 mana gems. Afterlife: Summon a Shrine of Sothek.",nature,legendary,"{'String': 'anubian', 'Valid': True}",7,"{'Int64': 4, 'Valid': True}","{'Int64': 5, 'Valid': True}",creature,true,genesis,True
610,372,Crystallax,Roar: Unlock a mana lock.,magic,rare,"{'String': 'mystic', 'Valid': True}",5,"{'Int64': 3, 'Valid': True}","{'Int64': 4, 'Valid': True}",creature,true,genesis,True
611,1032,Writhing Spirit,Creatures damaged by this creature get burn +1.<br>Roar: Obliterate a card in your hand.,death,rare,"{'String': 'nether', 'Valid': True}",1,"{'Int64': 3, 'Valid': True}","{'Int64': 3, 'Valid': True}",creature,true,core,True
612,1063,"Asterius, Glittering One",Frontline.<br>Roar: Friendly creatures with strength 2 or less get +1/+1.,light,legendary,"{'String': '', 'Valid': False}",6,"{'Int64': 4, 'Valid': True}","{'Int64': 6, 'Valid': True}",creature,true,core,True
613,1118,Firewine,Give all your creatures +2 strength and overkill until end of turn.,nature,rare,"{'String': '', 'Valid': False}",5,"{'Int64': 0, 'Valid': False}","{'Int64': 0, 'Valid': False}",spell,true,core,True
614,1065,Hallowing Light,"Set a creature's health to 2. If you choose a friendly creature, give it +2 health instead.",light,common,"{'String': '', 'Valid': False}",2,"{'Int64': 0, 'Valid': False}","{'Int64': 0, 'Valid': False}",spell,true,core,True
615,1135,A Toast To Peace,Pull each creature from the board into their owner's hand. Your creatures returned this way have their cost reduced by 2.,deception,epic,"{'String': '', 'Valid': False}",6,"{'Int64': 0, 'Valid': False}","{'Int64': 0, 'Valid': False}",spell,true,core,True
616,1154,Runed Asp,"Creatures damaged by this get burn +2.<br>Roar: Pick one - Gain ""Afterlife: Both gods unlock a mana lock."" or ""Afterlife: Both gods draw a card"".",death,rare,"{'String': 'anubian', 'Valid': True}",2,"{'Int64': 2, 'Valid': True}","{'Int64': 1, 'Valid': True}",creature,true,core,True
617,1165,Infernal Footsoldier,Creatures damaged by this creature get burn +1.<br>Roar: Summon an Infernal Footsoldier.,neutral,rare,"{'String': 'nether', 'Valid': True}",2,"{'Int64': 1, 'Valid': True}","{'Int64': 1, 'Valid': True}",creature,true,core,True
618,1168,Oliphaunt Mount,Roar: Give each other friendly creature +2/+1 or +1/+2 at random.,nature,rare,"{'String': '', 'Valid': False}",7,"{'Int64': 6, 'Valid': True}","{'Int64': 6, 'Valid': True}",creature,true,core,True
619,878,"Bardelys, Parthene Orator",Ward.<br>Roar: This creature gets <br>+1 strength for each enemy creature and +1 health for each other friendly creature.,light,legendary,"{'String': 'olympian', 'Valid': True}",3,"{'Int64': 2, 'Valid': True}","{'Int64': 3, 'Valid': True}",creature,true,trial,True
620,879,"Isadora, Daring Patrician","Backline.<br>At the end of your turn, summon an Olympian Guard.",light,legendary,"{'String': 'olympian', 'Valid': True}",6,"{'Int64': 2, 'Valid': True}","{'Int64': 2, 'Valid': True}",creature,true,trial,True
621,880,Tartessian Sentry,"At the end of your turn, give this creature +1/+1 if it hasn't attacked since entering the board. <br>Roar: Give +1/+1 and ward<br>to the Chosen One.",light,rare,"{'String': 'olympian', 'Valid': True}",4,"{'Int64': 3, 'Valid': True}","{'Int64': 3, 'Valid': True}",creature,true,trial,True
622,1072,Aether Battlescout,Flank.,neutral,common,"{'String': 'aether', 'Valid': True}",3,"{'Int64': 5, 'Valid': True}","{'Int64': 2, 'Valid': True}",creature,true,core,True
623,1115,Hunting Trap,Deal damage to a creature equal to that creature's strength.,deception,epic,"{'String': '', 'Valid': False}",2,"{'Int64': 0, 'Valid': False}","{'Int64': 0, 'Valid': False}",spell,true,core,True
624,1116,Exorcise,All enemy creatures go to sleep.<br>Draw a card.,deception,rare,"{'String': '', 'Valid': False}",5,"{'Int64': 0, 'Valid': False}","{'Int64': 0, 'Valid': False}",spell,true,core,True
625,1171,Double Dealer,Roar: Draw two cards. Two random cards in your opponent's hand are shuffled into their deck.,deception,common,"{'String': 'guild', 'Valid': True}",7,"{'Int64': 2, 'Valid': True}","{'Int64': 1, 'Valid': True}",creature,true,core,True
626,1214,Bronze Servant,Roar: Remove 2 durability from your opponent's relic.,neutral,common,"{'String': 'anubian', 'Valid': True}",3,"{'Int64': 2, 'Valid': True}","{'Int64': 4, 'Valid': True}",creature,true,core,True
627,1218,Eager Nobleborn,Roar: Give a friendly creature +2 strength until end of turn.,neutral,common,"{'String': '', 'Valid': False}",2,"{'Int64': 2, 'Valid': True}","{'Int64': 1, 'Valid': True}",creature,true,core,True
628,329,Labyrinth Minotaur,"Roar: Pick one –<br>· Attack target enemy creature, or<br>· Gain hidden for 1 turn.",deception,epic,"{'String': '', 'Valid': False}",6,"{'Int64': 4, 'Valid': True}","{'Int64': 7, 'Valid': True}",creature,true,genesis,True
629,331,Identity Thief,Roar: Pull an enemy creature from the board and put it into your opponent's hand. Create a copy of it and put it in your hand.,deception,epic,"{'String': 'guild', 'Valid': True}",7,"{'Int64': 4, 'Valid': True}","{'Int64': 4, 'Valid': True}",creature,true,genesis,True
630,882,Burden of Proof,Draw a card for each of your creatures with strength 2.,light,rare,"{'String': '', 'Valid': False}",3,"{'Int64': 0, 'Valid': False}","{'Int64': 0, 'Valid': False}",spell,true,trial,True
631,115,Master of Surprises,"Hidden.<br>At the end of your turn, each creature has a 50% chance to swap its attack and health.<br>Roar: Swap the attack and health of each other creature.",deception,legendary,"{'String': '', 'Valid': False}",6,"{'Int64': 8, 'Valid': True}","{'Int64': 5, 'Valid': True}",creature,true,genesis,True
632,884,Aetheric Alarm,"After your opponent summons a creature, summon a 0/1 <br>Aetheric Echo with frontline.<br>At the start of your turn, this relic loses 1 durability.",light,epic,"{'String': '', 'Valid': False}",3,"{'Int64': 0, 'Valid': True}","{'Int64': 5, 'Valid': True}",weapon,true,trial,True
633,227,Hollow Pillager,"Whenever an enemy creature dies, add a random anim, enchanted relic, or rune to your hand.",neutral,rare,"{'String': 'viking', 'Valid': True}",3,"{'Int64': 2, 'Valid': True}","{'Int64': 1, 'Valid': True}",creature,true,genesis,True
634,328,Angelic Veteran,"Whenever you summon a creature with 2 strength, give it protected.",light,rare,"{'String': 'aether', 'Valid': True}",4,"{'Int64': 2, 'Valid': True}","{'Int64': 4, 'Valid': True}",creature,true,genesis,True
635,332,Heads or Tails,Randomly either both gods take 4 damage or just the opposing god takes 3 damage.,deception,common,"{'String': '', 'Valid': False}",2,"{'Int64': 0, 'Valid': False}","{'Int64': 0, 'Valid': False}",spell,true,genesis,True
636,366,Merlin,"At the end of your turn, reduce by 1 the cost of spells in your hand that cost less than your total unlocked mana gems.",magic,legendary,"{'String': 'mystic', 'Valid': True}",6,"{'Int64': 4, 'Valid': True}","{'Int64': 6, 'Valid': True}",creature,true,genesis,True
637,368,Aeneas,"Blitz. Twin strike. Protected.<br>At the end of your turn, this creature becomes protected.",war,legendary,"{'String': 'olympian', 'Valid': True}",6,"{'Int64': 3, 'Valid': True}","{'Int64': 3, 'Valid': True}",creature,true,genesis,True
638,3,Amazon Hearteater,"Roar: Destroy a creature with 3 health or less. If you control another Amazon, heal your god for the destroyed creature's health.",death,rare,"{'String': 'amazon', 'Valid': True}",5,"{'Int64': 4, 'Valid': True}","{'Int64': 4, 'Valid': True}",creature,true,genesis,True
639,100035,Voyage To The Farlands,"Delve a random creature, and put it into your hand.",neutral,epic,"{'String': '', 'Valid': False}",1,"{'Int64': 0, 'Valid': False}","{'Int64': 0, 'Valid': False}",spell,true,genesis,False
640,1007,Darkdream Hex,"Target a creature.<br>If it's sleeping, destroy it. Otherwise, it goes to sleep.",deception,common,"{'String': '', 'Valid': False}",3,"{'Int64': 0, 'Valid': False}","{'Int64': 0, 'Valid': False}",spell,true,core,True
641,1008,Rapture Dance,Deal damage to each enemy creature equal to the number of enemy creatures on the board.,deception,common,"{'String': '', 'Valid': False}",6,"{'Int64': 0, 'Valid': False}","{'Int64': 0, 'Valid': False}",spell,true,core,True
642,1017,Revivification,"Heal your god for 7.<br>If this puts your god at full health, add a random Nature card to your hand.",nature,common,"{'String': '', 'Valid': False}",1,"{'Int64': 0, 'Valid': False}","{'Int64': 0, 'Valid': False}",spell,true,core,True
643,100003,"Orax, Shield of Pain","Leech.<br>Whenever your god is attacked, deal 2 damage to the attacker and remove 1 durability from this relic.",war,legendary,"{'String': '', 'Valid': False}",4,"{'Int64': 0, 'Valid': True}","{'Int64': 4, 'Valid': True}",weapon,true,genesis,False
644,1025,"Thalia, Charite Temptress",Roar: Pull any spells in your opponent's hand that cost 2 or less onto the bottom of their deck,deception,legendary,"{'String': 'guild', 'Valid': True}",6,"{'Int64': 2, 'Valid': True}","{'Int64': 2, 'Valid': True}",creature,true,core,True
645,1038,Choralis Rune Moth,"Backline.<br>At the end of your turn, add a random rune to your hand and reduce its cost by 1.",magic,legendary,"{'String': '', 'Valid': False}",3,"{'Int64': 1, 'Valid': True}","{'Int64': 1, 'Valid': True}",creature,true,core,True
646,1039,"Frey, Archmage of Selene",Roar: Foresee 2. Draw 2 cards and set their cost to 2.,magic,legendary,"{'String': '', 'Valid': False}",8,"{'Int64': 4, 'Valid': True}","{'Int64': 7, 'Valid': True}",creature,true,core,True
647,1040,Green Giant,Confused. Overkill.,nature,common,"{'String': 'wild', 'Valid': True}",6,"{'Int64': 6, 'Valid': True}","{'Int64': 8, 'Valid': True}",creature,true,core,True
648,1041,Tainted Treant,"Regen 1.<br>At the end of your turn, add a random Nature card to your hand.",nature,common,"{'String': '', 'Valid': False}",5,"{'Int64': 2, 'Valid': True}","{'Int64': 4, 'Valid': True}",creature,true,core,True
649,1042,Overgrown Rhino,Confused.,nature,common,"{'String': 'wild', 'Valid': True}",4,"{'Int64': 5, 'Valid': True}","{'Int64': 5, 'Valid': True}",creature,true,core,True
650,1005,Imperious Smite,Destroy a random creature with the highest strength.,light,common,"{'String': '', 'Valid': False}",4,"{'Int64': 0, 'Valid': False}","{'Int64': 0, 'Valid': False}",spell,true,core,True
651,1109,"Porphyrion, Dread Cyclops","Ward.<br>At the end of your turn, increase the mana cost of your opponent's god power by 2 until your next turn.",neutral,legendary,"{'String': '', 'Valid': False}",7,"{'Int64': 6, 'Valid': True}","{'Int64': 8, 'Valid': True}",creature,true,core,True
652,1111,Frost Giant Deadshot,Roar: Deal 3 damage to an enemy creature.,neutral,common,"{'String': '', 'Valid': False}",6,"{'Int64': 4, 'Valid': True}","{'Int64': 5, 'Valid': True}",creature,true,core,True
653,1113,Helian Blademaster,Ward.<br>Roar: Draw a card.,neutral,rare,"{'String': 'guild', 'Valid': True}",6,"{'Int64': 5, 'Valid': True}","{'Int64': 5, 'Valid': True}",creature,true,core,True
654,1121,Anti-Magic Expert,Roar: Gain control of an enemy creature until the end of turn. Give it godblitz. It goes to sleep at the end of turn.,deception,common,"{'String': 'guild', 'Valid': True}",8,"{'Int64': 3, 'Valid': True}","{'Int64': 10, 'Valid': True}",creature,true,core,True
